Myers Diff,Histogram Diff,equal_diffs,file_path,is_code
,,True,examples/exxample_psutil_memory_full_info.py,True
"@@ -152,7 +152,7 @@ def _get_memory(pid, backend, timestamps=False, include_children=False, filename
         process = psutil.Process(pid)
         try:
             if not hasattr(process, 'memory_full_info'):
-                raise NotImplementedError(""Backend `psutil_pss` and `psutil_uss` requires psutil > 4.0.0"")
+                raise NotImplementedError(""Backend `{}` requires psutil > 4.0.0"".format(memory_metric))
 
             meminfo_attr = 'memory_full_info'
             meminfo = getattr(process, meminfo_attr)()
@@ -309,6 +309,12 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
         the subprocess. Useful for long-running processes.
         Implies timestamps=True.
 
+    backend : str, optional
+        Current supported backends: 'psutil', 'psutil_pss', 'psutil_uss', 'posix', 'tracemalloc'
+        If `backend=None` the default is ""psutil"" which measures RSS aka “Resident Set Size”. 
+        For more information on ""psutil_pss"" (measuring PSS) and ""psutil_uss"" please refer to:
+        https://psutil.readthedocs.io/en/latest/index.html?highlight=memory_info#psutil.Process.memory_full_info 
+
     max_iterations : int
         Limits the number of iterations (calls to the process being monitored). Relevent
         when the process is a python function.
@@ -1318,9 +1324,9 @@ if __name__ == '__main__':
         default=False, action='store_true',
         help='also include memory used by child processes')
     parser.add_argument('--backend', dest='backend', type=str, action='store',
-        choices=['tracemalloc', 'psutil', 'posix'], default='psutil',
+        choices=['tracemalloc', 'psutil', 'psutil_pss', 'psutil_uss', 'posix'], default='psutil',
         help='backend using for getting memory info '
-             '(one of the {tracemalloc, psutil, posix})')
+             '(one of the {tracemalloc, psutil, posix, psutil_pss, psutil_uss, posix})')
     parser.add_argument(""program"", nargs=REMAINDER,
         help='python script or module followed by command line arguements to run')
     args = parser.parse_args()
","@@ -152,7 +152,7 @@ def _get_memory(pid, backend, timestamps=False, include_children=False, filename
         process = psutil.Process(pid)
         try:
             if not hasattr(process, 'memory_full_info'):
-                raise NotImplementedError(""Backend `psutil_pss` and `psutil_uss` requires psutil > 4.0.0"")
+                raise NotImplementedError(""Backend `{}` requires psutil > 4.0.0"".format(memory_metric))
 
             meminfo_attr = 'memory_full_info'
             meminfo = getattr(process, meminfo_attr)()
@@ -309,6 +309,12 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
         the subprocess. Useful for long-running processes.
         Implies timestamps=True.
 
+    backend : str, optional
+        Current supported backends: 'psutil', 'psutil_pss', 'psutil_uss', 'posix', 'tracemalloc'
+        If `backend=None` the default is ""psutil"" which measures RSS aka “Resident Set Size”. 
+        For more information on ""psutil_pss"" (measuring PSS) and ""psutil_uss"" please refer to:
+        https://psutil.readthedocs.io/en/latest/index.html?highlight=memory_info#psutil.Process.memory_full_info 
+
     max_iterations : int
         Limits the number of iterations (calls to the process being monitored). Relevent
         when the process is a python function.
@@ -1318,9 +1324,9 @@ if __name__ == '__main__':
         default=False, action='store_true',
         help='also include memory used by child processes')
     parser.add_argument('--backend', dest='backend', type=str, action='store',
-        choices=['tracemalloc', 'psutil', 'posix'], default='psutil',
+        choices=['tracemalloc', 'psutil', 'psutil_pss', 'psutil_uss', 'posix'], default='psutil',
         help='backend using for getting memory info '
-             '(one of the {tracemalloc, psutil, posix})')
+             '(one of the {tracemalloc, psutil, posix, psutil_pss, psutil_uss, posix})')
     parser.add_argument(""program"", nargs=REMAINDER,
         help='python script or module followed by command line arguements to run')
     args = parser.parse_args()
",True,memory_profiler.py,True
"@@ -420,7 +420,7 @@ Currently, the backend can be set via the CLI
 
     $ python -m memory_profiler --backend psutil my_script.py
 
-and is explosed by the API
+and is exposed by the API
 
     >>> from memory_profiler import memory_usage
     >>> mem_usage = memory_usage(-1, interval=.2, timeout=1, backend=""psutil"")
@@ -504,6 +504,8 @@ cleanup.
 
 `Juan Luis Cano <https://github.com/Juanlu001>`_ modernized the infrastructure and helped with various things.
 
+`Martin Becker <https://github.com/mgbckr>`_ added PSS and USS tracking via the psutil backend.
+
 =========
  License
 =========
","@@ -420,7 +420,7 @@ Currently, the backend can be set via the CLI
 
     $ python -m memory_profiler --backend psutil my_script.py
 
-and is explosed by the API
+and is exposed by the API
 
     >>> from memory_profiler import memory_usage
     >>> mem_usage = memory_usage(-1, interval=.2, timeout=1, backend=""psutil"")
@@ -504,6 +504,8 @@ cleanup.
 
 `Juan Luis Cano <https://github.com/Juanlu001>`_ modernized the infrastructure and helped with various things.
 
+`Martin Becker <https://github.com/mgbckr>`_ added PSS and USS tracking via the psutil backend.
+
 =========
  License
 =========
",True,README.rst,False
"@@ -6,6 +6,7 @@ MANIFEST
 *.egg-info
 *.pyc
 *~
+.coverage
 
 # Ignore mprof generated files
 mprofile_*.dat
","@@ -6,6 +6,7 @@ MANIFEST
 *.egg-info
 *.pyc
 *~
+.coverage
 
 # Ignore mprof generated files
 mprofile_*.dat
",True,.gitignore,False
"@@ -398,7 +398,7 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
                     proc.pid, backend, timestamps=timestamps,
                     include_children=include_children)
 
-                if stream is not None:
+                if mem_usage and stream is not None:
                     stream.write(""MEM {0:.6f} {1:.4f}\n"".format(*mem_usage))
 
                     # Write children to the stream file
","@@ -398,7 +398,7 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
                     proc.pid, backend, timestamps=timestamps,
                     include_children=include_children)
 
-                if stream is not None:
+                if mem_usage and stream is not None:
                     stream.write(""MEM {0:.6f} {1:.4f}\n"".format(*mem_usage))
 
                     # Write children to the stream file
",True,memory_profiler.py,True
"@@ -64,7 +64,7 @@ this would result in::
 
 Output will follow::
 
-    Line #    Mem usage    Increment  Occurences   Line Contents
+    Line #    Mem usage    Increment  Occurrences   Line Contents
     ============================================================
          3   38.816 MiB   38.816 MiB           1   @profile
          4                                         def my_func():
","@@ -64,7 +64,7 @@ this would result in::
 
 Output will follow::
 
-    Line #    Mem usage    Increment  Occurences   Line Contents
+    Line #    Mem usage    Increment  Occurrences   Line Contents
     ============================================================
          3   38.816 MiB   38.816 MiB           1   @profile
          4                                         def my_func():
",True,README.rst,False
"@@ -854,7 +854,7 @@ def show_results(prof, stream=None, precision=1):
     template = '{0:>6} {1:>12} {2:>12}  {3:>10}   {4:<}'
 
     for (filename, lines) in prof.code_map.items():
-        header = template.format('Line #', 'Mem usage', 'Increment', 'Occurences',
+        header = template.format('Line #', 'Mem usage', 'Increment', 'Occurrences',
                                  'Line Contents')
 
         stream.write(u'Filename: ' + filename + '\n\n')
@@ -870,13 +870,13 @@ def show_results(prof, stream=None, precision=1):
                 inc = mem[0]
                 total_mem = mem[1]
                 total_mem = template_mem.format(total_mem)
-                occurences = mem[2]
+                occurrences = mem[2]
                 inc = template_mem.format(inc)
             else:
                 total_mem = u''
                 inc = u''
-                occurences = u''
-            tmp = template.format(lineno, total_mem, inc, occurences, all_lines[lineno - 1])
+                occurrences = u''
+            tmp = template.format(lineno, total_mem, inc, occurrences, all_lines[lineno - 1])
             stream.write(tmp)
         stream.write(u'\n\n')
 
","@@ -854,7 +854,7 @@ def show_results(prof, stream=None, precision=1):
     template = '{0:>6} {1:>12} {2:>12}  {3:>10}   {4:<}'
 
     for (filename, lines) in prof.code_map.items():
-        header = template.format('Line #', 'Mem usage', 'Increment', 'Occurences',
+        header = template.format('Line #', 'Mem usage', 'Increment', 'Occurrences',
                                  'Line Contents')
 
         stream.write(u'Filename: ' + filename + '\n\n')
@@ -870,13 +870,13 @@ def show_results(prof, stream=None, precision=1):
                 inc = mem[0]
                 total_mem = mem[1]
                 total_mem = template_mem.format(total_mem)
-                occurences = mem[2]
+                occurrences = mem[2]
                 inc = template_mem.format(inc)
             else:
                 total_mem = u''
                 inc = u''
-                occurences = u''
-            tmp = template.format(lineno, total_mem, inc, occurences, all_lines[lineno - 1])
+                occurrences = u''
+            tmp = template.format(lineno, total_mem, inc, occurrences, all_lines[lineno - 1])
             stream.write(tmp)
         stream.write(u'\n\n')
 
",True,memory_profiler.py,True
"@@ -1,9 +1,10 @@
 language: python
 python:
-  - ""3.4""
   - ""3.5""
   - ""3.6""
-  - ""3.7-dev""
+  - ""3.7""
+  - ""3.8""
+  - ""3.9""
   - ""pypy3""
 
 matrix:
","@@ -1,9 +1,10 @@
 language: python
 python:
-  - ""3.4""
   - ""3.5""
   - ""3.6""
-  - ""3.7-dev""
+  - ""3.7""
+  - ""3.8""
+  - ""3.9""
   - ""pypy3""
 
 matrix:
",True,.travis.yml,False
"@@ -835,6 +835,26 @@ such file in the current directory.""""""
     else:
         pl.show()
 
+def filter_mprofile_mem_usage_by_function(prof, func):
+    if func is None:
+        return prof[""mem_usage""]
+
+    if func not in prof[""func_timestamp""]:
+        raise ValueError(str(func) + "" was not found."")
+
+    time_ranges = prof[""func_timestamp""][func]
+    filtered_memory = []
+    
+    # The check here could be improved, but it's done in this
+    # inefficient way to make sure we don't miss overlapping
+    # ranges.
+    for mib, ts in zip(prof[""mem_usage""], prof[""timestamp""]):
+        for rng in time_ranges:
+            if rng[0] <= ts <= rng[1]:
+                filtered_memory.append(mib)
+
+    return filtered_memory
+
 def peak_action():
     desc = """"""Prints the peak memory used in data file `file.dat` generated
 using `mprof run`. If no .dat file is given, it will take the most recent
@@ -842,12 +862,20 @@ such file in the current directory.""""""
     parser = ArgumentParser(usage=""mprof peak [options] [file.dat]"", description=desc)
     parser.add_argument(""profiles"", nargs=""*"",
                     help=""profiles made by mprof run"")
+    parser.add_argument(""--func"", dest=""func"", default=None,
+                        help=""""""Show the peak for this function. Does not support child processes."""""")
     args = parser.parse_args()
     filenames = get_profiles(args)
 
     for filename in filenames:
         prof = read_mprofile_file(filename)
-        print(""{}\t{:.3f} MiB"".format(prof[""filename""], max(prof[""mem_usage""])))
+        try:
+            mem_usage = filter_mprofile_mem_usage_by_function(prof, args.func)
+        except ValueError:
+            print(""{}\tNaN MiB"".format(prof[""filename""]))
+            continue
+
+        print(""{}\t{:.3f} MiB"".format(prof[""filename""], max(mem_usage)))
         for child, values in prof[""children""].items():
             child_peak = max([ mem_ts[0] for mem_ts in values ])
             print(""  Child {}\t\t\t{:.3f} MiB"".format(child, child_peak))
","@@ -835,6 +835,26 @@ such file in the current directory.""""""
     else:
         pl.show()
 
+def filter_mprofile_mem_usage_by_function(prof, func):
+    if func is None:
+        return prof[""mem_usage""]
+
+    if func not in prof[""func_timestamp""]:
+        raise ValueError(str(func) + "" was not found."")
+
+    time_ranges = prof[""func_timestamp""][func]
+    filtered_memory = []
+    
+    # The check here could be improved, but it's done in this
+    # inefficient way to make sure we don't miss overlapping
+    # ranges.
+    for mib, ts in zip(prof[""mem_usage""], prof[""timestamp""]):
+        for rng in time_ranges:
+            if rng[0] <= ts <= rng[1]:
+                filtered_memory.append(mib)
+
+    return filtered_memory
+
 def peak_action():
     desc = """"""Prints the peak memory used in data file `file.dat` generated
 using `mprof run`. If no .dat file is given, it will take the most recent
@@ -842,12 +862,20 @@ such file in the current directory.""""""
     parser = ArgumentParser(usage=""mprof peak [options] [file.dat]"", description=desc)
     parser.add_argument(""profiles"", nargs=""*"",
                     help=""profiles made by mprof run"")
+    parser.add_argument(""--func"", dest=""func"", default=None,
+                        help=""""""Show the peak for this function. Does not support child processes."""""")
     args = parser.parse_args()
     filenames = get_profiles(args)
 
     for filename in filenames:
         prof = read_mprofile_file(filename)
-        print(""{}\t{:.3f} MiB"".format(prof[""filename""], max(prof[""mem_usage""])))
+        try:
+            mem_usage = filter_mprofile_mem_usage_by_function(prof, args.func)
+        except ValueError:
+            print(""{}\tNaN MiB"".format(prof[""filename""]))
+            continue
+
+        print(""{}\t{:.3f} MiB"".format(prof[""filename""], max(mem_usage)))
         for child, values in prof[""children""].items():
             child_peak = max([ mem_ts[0] for mem_ts in values ])
             print(""  Child {}\t\t\t{:.3f} MiB"".format(child, child_peak))
",True,mprof.py,True
"@@ -179,7 +179,7 @@ track the usage of child processes: sum the memory of all children to the
 parent's usage and track each child individual.
 
 To create a report that combines memory usage of all the children and the
-parent, use the ``include_children`` flag in either the ``profile`` decorator or
+parent, use the ``include-children`` flag in either the ``profile`` decorator or
 as a command line argument to ``mprof``::
 
     mprof run --include-children <script>
@@ -197,7 +197,7 @@ This will create a plot using matplotlib similar to this:
     :target: https://github.com/pythonprofilers/memory_profiler/pull/134
     :height: 350px
 
-You can combine both the ``include_children`` and ``multiprocess`` flags to show
+You can combine both the ``include-children`` and ``multiprocess`` flags to show
 the total memory of the program as well as each child individually. If using
 the API directly, note that the return from ``memory_usage`` will include the
 child memory in a nested list along with the main process memory.
","@@ -179,7 +179,7 @@ track the usage of child processes: sum the memory of all children to the
 parent's usage and track each child individual.
 
 To create a report that combines memory usage of all the children and the
-parent, use the ``include_children`` flag in either the ``profile`` decorator or
+parent, use the ``include-children`` flag in either the ``profile`` decorator or
 as a command line argument to ``mprof``::
 
     mprof run --include-children <script>
@@ -197,7 +197,7 @@ This will create a plot using matplotlib similar to this:
     :target: https://github.com/pythonprofilers/memory_profiler/pull/134
     :height: 350px
 
-You can combine both the ``include_children`` and ``multiprocess`` flags to show
+You can combine both the ``include-children`` and ``multiprocess`` flags to show
 the total memory of the program as well as each child individually. If using
 the API directly, note that the return from ``memory_usage`` will include the
 child memory in a nested list along with the main process memory.
",True,README.rst,False
"@@ -214,6 +214,8 @@ def run_action():
                         help=""""""File to store results in, defaults to 'mprofile_<YYYYMMDDhhmmss>.dat' in the current directory,
 (where <YYYYMMDDhhmmss> is the date-time of the program start).
 This file contains the process memory consumption, in Mb (one value per line)."""""")
+    parser.add_argument(""--backend"", dest=""backend"", choices=[""psutil"", ""psutil_pss"", ""psutil_uss"", ""posix"", ""tracemalloc""],
+                        help=""Current supported backends: 'psutil', 'psutil_pss', 'psutil_uss', 'posix', 'tracemalloc'"")
     parser.add_argument(""program"", nargs=REMAINDER,
                         help='Option 1: ""<EXECUTABLE> <ARG1> <ARG2>..."" - profile executable\n'
                              'Option 2: ""<PYTHON_SCRIPT> <ARG1> <ARG2>..."" - profile python script\n'
@@ -279,7 +281,7 @@ This file contains the process memory consumption, in Mb (one value per line).""""
         f.write(""CMDLINE {0}\n"".format(cmd_line))
         mp.memory_usage(proc=p, interval=args.interval, timeout=args.timeout, timestamps=True,
                         include_children=args.include_children,
-                        multiprocess=args.multiprocess, stream=f)
+                        multiprocess=args.multiprocess, stream=f, backend=args.backend)
 
     if args.exit_code:
         if p.returncode != 0:
","@@ -214,6 +214,8 @@ def run_action():
                         help=""""""File to store results in, defaults to 'mprofile_<YYYYMMDDhhmmss>.dat' in the current directory,
 (where <YYYYMMDDhhmmss> is the date-time of the program start).
 This file contains the process memory consumption, in Mb (one value per line)."""""")
+    parser.add_argument(""--backend"", dest=""backend"", choices=[""psutil"", ""psutil_pss"", ""psutil_uss"", ""posix"", ""tracemalloc""],
+                        help=""Current supported backends: 'psutil', 'psutil_pss', 'psutil_uss', 'posix', 'tracemalloc'"")
     parser.add_argument(""program"", nargs=REMAINDER,
                         help='Option 1: ""<EXECUTABLE> <ARG1> <ARG2>..."" - profile executable\n'
                              'Option 2: ""<PYTHON_SCRIPT> <ARG1> <ARG2>..."" - profile python script\n'
@@ -279,7 +281,7 @@ This file contains the process memory consumption, in Mb (one value per line).""""
         f.write(""CMDLINE {0}\n"".format(cmd_line))
         mp.memory_usage(proc=p, interval=args.interval, timeout=args.timeout, timestamps=True,
                         include_children=args.include_children,
-                        multiprocess=args.multiprocess, stream=f)
+                        multiprocess=args.multiprocess, stream=f, backend=args.backend)
 
     if args.exit_code:
         if p.returncode != 0:
",True,mprof.py,True
"@@ -215,7 +215,8 @@ def run_action():
 (where <YYYYMMDDhhmmss> is the date-time of the program start).
 This file contains the process memory consumption, in Mb (one value per line)."""""")
     parser.add_argument(""--backend"", dest=""backend"", choices=[""psutil"", ""psutil_pss"", ""psutil_uss"", ""posix"", ""tracemalloc""],
-                        help=""Current supported backends: 'psutil', 'psutil_pss', 'psutil_uss', 'posix', 'tracemalloc'"")
+                        default=""psutil"",
+                        help=""Current supported backends: 'psutil', 'psutil_pss', 'psutil_uss', 'posix', 'tracemalloc'. Defaults to 'psutil'."")
     parser.add_argument(""program"", nargs=REMAINDER,
                         help='Option 1: ""<EXECUTABLE> <ARG1> <ARG2>..."" - profile executable\n'
                              'Option 2: ""<PYTHON_SCRIPT> <ARG1> <ARG2>..."" - profile python script\n'
","@@ -215,7 +215,8 @@ def run_action():
 (where <YYYYMMDDhhmmss> is the date-time of the program start).
 This file contains the process memory consumption, in Mb (one value per line)."""""")
     parser.add_argument(""--backend"", dest=""backend"", choices=[""psutil"", ""psutil_pss"", ""psutil_uss"", ""posix"", ""tracemalloc""],
-                        help=""Current supported backends: 'psutil', 'psutil_pss', 'psutil_uss', 'posix', 'tracemalloc'"")
+                        default=""psutil"",
+                        help=""Current supported backends: 'psutil', 'psutil_pss', 'psutil_uss', 'posix', 'tracemalloc'. Defaults to 'psutil'."")
     parser.add_argument(""program"", nargs=REMAINDER,
                         help='Option 1: ""<EXECUTABLE> <ARG1> <ARG2>..."" - profile executable\n'
                              'Option 2: ""<PYTHON_SCRIPT> <ARG1> <ARG2>..."" - profile python script\n'
",True,mprof.py,True
"@@ -1110,7 +1110,7 @@ class MemoryProfilerMagics(Magics):
             counter += 1
             tmp = memory_usage((_func_exec, (stmt, self.shell.user_ns)),
                                timeout=timeout, interval=interval,
-                               max_usage=True,
+                               max_usage=True, max_iterations=1,
                                include_children=include_children)
             mem_usage.append(tmp)
 
","@@ -1110,7 +1110,7 @@ class MemoryProfilerMagics(Magics):
             counter += 1
             tmp = memory_usage((_func_exec, (stmt, self.shell.user_ns)),
                                timeout=timeout, interval=interval,
-                               max_usage=True,
+                               max_usage=True, max_iterations=1,
                                include_children=include_children)
             mem_usage.append(tmp)
 
",True,memory_profiler.py,True
"@@ -3,7 +3,7 @@
 # .. we'll use this to pass it to the child script ..
 _CLEAN_GLOBALS = globals().copy()
 
-__version__ = '0.57.0'
+__version__ = '0.59.0'
 
 _CMD_USAGE = ""python -m memory_profiler script_file.py""
 
","@@ -3,7 +3,7 @@
 # .. we'll use this to pass it to the child script ..
 _CLEAN_GLOBALS = globals().copy()
 
-__version__ = '0.57.0'
+__version__ = '0.59.0'
 
 _CMD_USAGE = ""python -m memory_profiler script_file.py""
 
",True,memory_profiler.py,True
"@@ -411,7 +411,7 @@ file ~/.ipython/ipy_user_conf.py to add the following lines::
 Memory tracking backends
 ===============================
 `memory_profiler` supports different memory tracking backends including: 'psutil', 'psutil_pss', 'psutil_uss', 'posix', 'tracemalloc'.
-If no specific backend is specified the default is to use ""psutil"" which measures RSS aka “Resident Set Size”. 
+If no specific backend is specified the default is to use ""psutil"" which measures RSS aka ""Resident Set Size"". 
 In some cases (particularly when tracking child processes) RSS may overestimate memory usage (see `example/example_psutil_memory_full_info.py` for an example).
 For more information on ""psutil_pss"" (measuring PSS) and ""psutil_uss"" please refer to:
 https://psutil.readthedocs.io/en/latest/index.html?highlight=memory_info#psutil.Process.memory_full_info 
","@@ -411,7 +411,7 @@ file ~/.ipython/ipy_user_conf.py to add the following lines::
 Memory tracking backends
 ===============================
 `memory_profiler` supports different memory tracking backends including: 'psutil', 'psutil_pss', 'psutil_uss', 'posix', 'tracemalloc'.
-If no specific backend is specified the default is to use ""psutil"" which measures RSS aka “Resident Set Size”. 
+If no specific backend is specified the default is to use ""psutil"" which measures RSS aka ""Resident Set Size"". 
 In some cases (particularly when tracking child processes) RSS may overestimate memory usage (see `example/example_psutil_memory_full_info.py` for an example).
 For more information on ""psutil_pss"" (measuring PSS) and ""psutil_uss"" please refer to:
 https://psutil.readthedocs.io/en/latest/index.html?highlight=memory_info#psutil.Process.memory_full_info 
",True,README.rst,False
"@@ -311,7 +311,7 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
 
     backend : str, optional
         Current supported backends: 'psutil', 'psutil_pss', 'psutil_uss', 'posix', 'tracemalloc'
-        If `backend=None` the default is ""psutil"" which measures RSS aka “Resident Set Size”. 
+        If `backend=None` the default is ""psutil"" which measures RSS aka ""Resident Set Size"". 
         For more information on ""psutil_pss"" (measuring PSS) and ""psutil_uss"" please refer to:
         https://psutil.readthedocs.io/en/latest/index.html?highlight=memory_info#psutil.Process.memory_full_info 
 
","@@ -311,7 +311,7 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
 
     backend : str, optional
         Current supported backends: 'psutil', 'psutil_pss', 'psutil_uss', 'posix', 'tracemalloc'
-        If `backend=None` the default is ""psutil"" which measures RSS aka “Resident Set Size”. 
+        If `backend=None` the default is ""psutil"" which measures RSS aka ""Resident Set Size"". 
         For more information on ""psutil_pss"" (measuring PSS) and ""psutil_uss"" please refer to:
         https://psutil.readthedocs.io/en/latest/index.html?highlight=memory_info#psutil.Process.memory_full_info 
 
",True,memory_profiler.py,True
"@@ -3,7 +3,7 @@
 # .. we'll use this to pass it to the child script ..
 _CLEAN_GLOBALS = globals().copy()
 
-__version__ = '0.59.0'
+__version__ = '0.60.0'
 
 _CMD_USAGE = ""python -m memory_profiler script_file.py""
 
","@@ -3,7 +3,7 @@
 # .. we'll use this to pass it to the child script ..
 _CLEAN_GLOBALS = globals().copy()
 
-__version__ = '0.59.0'
+__version__ = '0.60.0'
 
 _CMD_USAGE = ""python -m memory_profiler script_file.py""
 
",True,memory_profiler.py,True
"@@ -5,6 +5,9 @@
  Memory Profiler
 =================
 
+
+**Note:** This package is no longer actively maintained. If you'd like to volunteer to maintain it, please drop me a line at f@bianp.net
+
 This is a python module for monitoring memory consumption of a process
 as well as line-by-line analysis of memory consumption for python
 programs. It is a pure python module which depends on the `psutil
","@@ -5,6 +5,9 @@
  Memory Profiler
 =================
 
+
+**Note:** This package is no longer actively maintained. If you'd like to volunteer to maintain it, please drop me a line at f@bianp.net
+
 This is a python module for monitoring memory consumption of a process
 as well as line-by-line analysis of memory consumption for python
 programs. It is a pure python module which depends on the `psutil
",True,README.rst,False
"@@ -1,3 +0,0 @@
-include README.rst
-include COPYING
-include mprof.bat
","@@ -1,3 +0,0 @@
-include README.rst
-include COPYING
-include mprof.bat
",True,,False
"@@ -26,7 +26,7 @@ The package is also available on `conda-forge
 
 To install from source, download the package, extract and type::
 
-    $ python setup.py install
+    $ pip install .
 
 
 =======
","@@ -26,7 +26,7 @@ The package is also available on `conda-forge
 
 To install from source, download the package, extract and type::
 
-    $ python setup.py install
+    $ pip install .
 
 
 =======
",True,README.rst,False
"@@ -0,0 +1,3 @@
+[build-system]
+requires = [""setuptools""]
+build-backend = ""setuptools.build_meta""
","@@ -0,0 +1,3 @@
+[build-system]
+requires = [""setuptools""]
+build-backend = ""setuptools.build_meta""
",True,pyproject.toml,False
"@@ -0,0 +1,31 @@
+[metadata]
+name = memory_profiler
+description = A module for monitoring memory usage of a python program
+long_description = file: README.rst
+version = attr: memory_profiler.__version__
+license = BSD
+license_files = COPYING
+author = Fabian Pedregosa
+author_email = f@bianp.net
+url = https://github.com/pythonprofilers/memory_profiler
+classifiers =
+    Development Status :: 5 - Production/Stable
+    Intended Audience :: Science/Research
+    Intended Audience :: Developers
+    License :: OSI Approved :: BSD License
+    Programming Language :: Python
+    Programming Language :: Python :: 3
+    Topic :: Software Development
+    Operating System :: POSIX
+    Operating System :: Unix
+
+[options]
+py_modules =
+    memory_profiler
+    mprof
+python_requires = >=3.4
+install_requires = psutil
+
+[options.entry_points]
+console_scripts =
+    mprof = mprof:main
","@@ -0,0 +1,31 @@
+[metadata]
+name = memory_profiler
+description = A module for monitoring memory usage of a python program
+long_description = file: README.rst
+version = attr: memory_profiler.__version__
+license = BSD
+license_files = COPYING
+author = Fabian Pedregosa
+author_email = f@bianp.net
+url = https://github.com/pythonprofilers/memory_profiler
+classifiers =
+    Development Status :: 5 - Production/Stable
+    Intended Audience :: Science/Research
+    Intended Audience :: Developers
+    License :: OSI Approved :: BSD License
+    Programming Language :: Python
+    Programming Language :: Python :: 3
+    Topic :: Software Development
+    Operating System :: POSIX
+    Operating System :: Unix
+
+[options]
+py_modules =
+    memory_profiler
+    mprof
+python_requires = >=3.4
+install_requires = psutil
+
+[options.entry_points]
+console_scripts =
+    mprof = mprof:main
",True,setup.cfg,False
"@@ -1,46 +1,3 @@
-import re
 from setuptools import setup
 
-
-# https://packaging.python.org/guides/single-sourcing-package-version/
-def find_version(file_paths):
-    with open(file_paths) as f:
-        version_file = f.read()
-    version_match = re.search(
-        r""^__version__ = ['\""]([^'\""]*)['\""]"", version_file, re.M
-    )
-    if version_match:
-        return version_match.group(1)
-
-
-CLASSIFIERS = """"""\
-Development Status :: 5 - Production/Stable
-Intended Audience :: Science/Research
-Intended Audience :: Developers
-License :: OSI Approved :: BSD License
-Programming Language :: Python
-Programming Language :: Python :: 3
-Topic :: Software Development
-Operating System :: POSIX
-Operating System :: Unix
-
-""""""
-
-
-setup(
-    name='memory_profiler',
-    description='A module for monitoring memory usage of a python program',
-    long_description=open('README.rst').read(),
-    version=find_version(""memory_profiler.py""),
-    author='Fabian Pedregosa',
-    author_email='f@bianp.net',
-    url='https://github.com/pythonprofilers/memory_profiler',
-    py_modules=['memory_profiler', 'mprof'],
-    entry_points={
-        'console_scripts': ['mprof = mprof:main'],
-    },
-    install_requires=['psutil'],
-    python_requires='>=3.4',
-    classifiers=[_f for _f in CLASSIFIERS.split('\n') if _f],
-    license='BSD'
-)
+setup()
","@@ -1,46 +1,3 @@
-import re
 from setuptools import setup
 
-
-# https://packaging.python.org/guides/single-sourcing-package-version/
-def find_version(file_paths):
-    with open(file_paths) as f:
-        version_file = f.read()
-    version_match = re.search(
-        r""^__version__ = ['\""]([^'\""]*)['\""]"", version_file, re.M
-    )
-    if version_match:
-        return version_match.group(1)
-
-
-CLASSIFIERS = """"""\
-Development Status :: 5 - Production/Stable
-Intended Audience :: Science/Research
-Intended Audience :: Developers
-License :: OSI Approved :: BSD License
-Programming Language :: Python
-Programming Language :: Python :: 3
-Topic :: Software Development
-Operating System :: POSIX
-Operating System :: Unix
-
-""""""
-
-
-setup(
-    name='memory_profiler',
-    description='A module for monitoring memory usage of a python program',
-    long_description=open('README.rst').read(),
-    version=find_version(""memory_profiler.py""),
-    author='Fabian Pedregosa',
-    author_email='f@bianp.net',
-    url='https://github.com/pythonprofilers/memory_profiler',
-    py_modules=['memory_profiler', 'mprof'],
-    entry_points={
-        'console_scripts': ['mprof = mprof:main'],
-    },
-    install_requires=['psutil'],
-    python_requires='>=3.4',
-    classifiers=[_f for _f in CLASSIFIERS.split('\n') if _f],
-    license='BSD'
-)
+setup()
",True,setup.py,True
"@@ -0,0 +1,18 @@
+import asyncio
+
+from memory_profiler import profile
+
+
+@profile
+@asyncio.coroutine
+def foo():
+    a = [1] * (10 ** 6)
+    b = [2] * (2 * 10 ** 7)
+    yield from asyncio.sleep(1)
+    del b
+    return a
+
+
+if __name__ == ""__main__"":
+    loop = asyncio.get_event_loop()
+    loop.run_until_complete(foo())
","@@ -0,0 +1,18 @@
+import asyncio
+
+from memory_profiler import profile
+
+
+@profile
+@asyncio.coroutine
+def foo():
+    a = [1] * (10 ** 6)
+    b = [2] * (2 * 10 ** 7)
+    yield from asyncio.sleep(1)
+    del b
+    return a
+
+
+if __name__ == ""__main__"":
+    loop = asyncio.get_event_loop()
+    loop.run_until_complete(foo())
",True,examples/async_decorator.py,True
